C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_00_389.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_00_389.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_00_389.jpg, 0, 0, 0, 7.84641E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_00_493.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_00_493.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_00_493.jpg, 0, 0, 0, 7.855744E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_00_595.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_00_595.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_00_595.jpg, 0, 0, 0, 7.860143E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_00_696.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_00_696.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_00_696.jpg, 0, 0, 0, 7.814081E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_00_809.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_00_809.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_00_809.jpg, 0, 0, 0, 7.866157E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_00_909.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_00_909.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_00_909.jpg, 0, 0, 0, 8.056153E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_01_020.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_01_020.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_01_020.jpg, 0, 0, 0, 7.802064E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_01_122.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_01_122.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_01_122.jpg, 0, 0, 0, 7.806302E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_01_227.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_01_227.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_01_227.jpg, 0, 0, 0, 7.782047E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_01_342.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_01_342.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_01_342.jpg, 0, 0, 0, 7.857933E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_01_444.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_01_444.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_01_444.jpg, 0, 0, 0, 7.99505E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_01_548.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_01_548.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_01_548.jpg, 0, 0, 0, 7.855961E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_01_648.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_01_648.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_01_648.jpg, 0, 0, 0, 7.854222E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_01_754.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_01_754.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_01_754.jpg, 0, 0, 0, 7.892602E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_01_870.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_01_870.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_01_870.jpg, 0, 0, 0, 7.798724E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_01_976.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_01_976.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_01_976.jpg, 0, 0, 0, 8.049948E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_02_079.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_02_079.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_02_079.jpg, 0, 0, 0, 7.774634E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_02_182.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_02_182.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_02_182.jpg, 0, 0, 0, 7.877396E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_02_286.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_02_286.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_02_286.jpg, 0, 0, 0, 7.831496E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_02_392.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_02_392.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_02_392.jpg, 0, 0, 0, 7.783783E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_02_493.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_02_493.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_02_493.jpg, 0, 0, 0, 7.858614E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_02_599.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_02_599.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_02_599.jpg, 0, 0, 0, 7.793784E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_02_706.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_02_706.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_02_706.jpg, 0, 0, 0, 7.889536E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_02_820.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_02_820.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_02_820.jpg, 0, 0, 0, 7.780996E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_02_921.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_02_921.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_02_921.jpg, 0, 0, 0, 7.874227E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_03_023.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_03_023.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_03_023.jpg, 0, 0, 0, 7.842176E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_03_124.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_03_124.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_03_124.jpg, 0, 0, 0, 8.005319E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_03_229.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_03_229.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_03_229.jpg, 0, 0, 0, 7.845295E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_03_333.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_03_333.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_03_333.jpg, 0, 0, 0, 7.982614E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_03_433.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_03_433.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_03_433.jpg, 0, 0, 0, 8.049921E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_03_537.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_03_537.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_03_537.jpg, 0, 0, 0, 7.808222E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_03_644.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_03_644.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_03_644.jpg, 0, 0, 0, 7.818612E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_03_747.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_03_747.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_03_747.jpg, 0, 0, 0, 7.802635E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_03_855.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_03_855.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_03_855.jpg, 0, 0, 0, 7.825195E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_03_955.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_03_955.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_03_955.jpg, 0, 0, 0, 7.902341E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_04_064.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_04_064.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_04_064.jpg, 0, 0, 0, 7.77657E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_04_175.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_04_175.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_04_175.jpg, 0, 0, 0, 7.814216E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_04_277.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_04_277.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_04_277.jpg, 0, 0, 0, 7.83136E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_04_380.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_04_380.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_04_380.jpg, 0, 0, 0, 7.811205E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_04_490.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_04_490.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_04_490.jpg, 0, 0, 0, 7.823468E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_04_601.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_04_601.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_04_601.jpg, 0, 0, 0, 7.825406E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_04_702.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_04_702.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_04_702.jpg, 0, 0, 0, 7.822457E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_04_806.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_04_806.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_04_806.jpg, 0, 0, 0, 8.086927E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_04_908.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_04_908.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_04_908.jpg, 0, 0, 0, 7.910269E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_05_012.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_05_012.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_05_012.jpg, 0, 0, 0, 7.828791E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_05_121.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_05_121.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_05_121.jpg, 0, 0, 0, 7.788652E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_05_230.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_05_230.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_05_230.jpg, 0, 0, 0, 7.79378E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_05_332.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_05_332.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_05_332.jpg, 0, 0, 0, 7.799731E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_05_439.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_05_439.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_05_439.jpg, 0, 0, 0, 7.818305E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_05_543.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_05_543.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_05_543.jpg, 0, 0, 0, 7.839868E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_05_653.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_05_653.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_05_653.jpg, 0, 0, 0, 7.959166E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_05_761.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_05_761.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_05_761.jpg, 0, 0, 0, 7.781343E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_05_863.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_05_863.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_05_863.jpg, 0, 0, 0, 7.79164E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_05_968.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_05_968.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_05_968.jpg, 0, 0, 0, 7.798636E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_06_073.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_06_073.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_06_073.jpg, 0, 0, 0, 7.787237E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_06_177.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_06_177.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_06_177.jpg, 0, 0, 0, 7.79176E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_06_283.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_06_283.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_06_283.jpg, 0, 0, 0, 7.90263E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_06_382.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_06_382.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_06_382.jpg, 0, 0, 0, 7.865786E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_06_492.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_06_492.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_06_492.jpg, 0, 0, 0, 7.782631E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_06_591.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_06_591.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_06_591.jpg, 0, 0, 0, 7.787218E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_06_698.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_06_698.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_06_698.jpg, 0, 0, 0, 7.867227E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_06_800.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_06_800.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_06_800.jpg, 0, 0, 0, 7.810586E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_06_907.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_06_907.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_06_907.jpg, 0, 0, 0, 7.856287E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_07_014.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_07_014.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_07_014.jpg, 0, 0, 0, 7.806966E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_07_124.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_07_124.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_07_124.jpg, 0, 0, 0, 8.082256E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_07_231.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_07_231.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_07_231.jpg, 0, 0, 0, 7.795569E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_07_339.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_07_339.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_07_339.jpg, 0, 0, 0, 7.793913E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_07_445.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_07_445.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_07_445.jpg, 0, 0, 0, 7.78545E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_07_550.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_07_550.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_07_550.jpg, 0, 0, 0, 7.803631E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_07_655.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_07_655.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_07_655.jpg, 0, 0, 0, 7.969631E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_07_757.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_07_757.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_07_757.jpg, 0, 0, 0, 7.780635E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_07_858.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_07_858.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_07_858.jpg, 0, 0, 0, 7.785039E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_07_962.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_07_962.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_07_962.jpg, 0, 0, 0, 7.851618E-05
C:\Users\veera\Desktop\Data\IMG\center_2021_01_07_11_34_08_070.jpg, C:\Users\veera\Desktop\Data\IMG\left_2021_01_07_11_34_08_070.jpg, C:\Users\veera\Desktop\Data\IMG\right_2021_01_07_11_34_08_070.jpg, 0, 0, 0, 7.861487E-05
